"V1"
"Percent Female",0.326146609172873
"Percent Married",0.688888888888889
"Recent Past Buyer",0.962595419847328
"Home Charging Ability",0.895419847328244
"Work Charging Ability",0.144656488549618
"Have Children",0.596564885496183
"College Graduate",0.711832061068702
"First Time Buyer",0.0129770992366412
"No Driving Experience",0.000763358778625954
