V1
0.2
0.2
0.2
5
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.328374443025102
0.400326861998524
0.2
4.13516887500404
0.2
0.2
0.2
0.243706640254796
5
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
1.33952279961503
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.806766498878099
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
2.69225785457848
1.78418847290678
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
1.94962761958267
0.2
0.2
0.2
0.2
1.43249518717357
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
2.36066948324314
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
5
0.2
0.2
0.2
1.45111290190111
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
5
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
2.78862155187113
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
4.42801031460146
0.2
0.2
0.2
0.2
0.2
2.75082603343157
0.2
0.2
0.2
0.2
1.49322366428127
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
1.92153232592968
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
2.964453909526
0.2
0.2
3.98146803107957
2.69225788777532
0.2
0.2
0.2
0.2
4.63144545974104
2.49261533240091
0.2
0.2
0.202996651614693
1.79020275422144
0.2
2.78862156480416
0.2
0.2
0.2
0.453551758535439
0.2
1.79020275128248
0.2
0.400326874737603
1.29741203812011
0.2
2.20696864328864
2.96445392714704
0.2
2.20696862965715
0.2
5
0.293836625062399
0.2
2.49261532912515
5
5
5
5
0.2
2.64047774946533
0.2
5
0.2
0.2
0.2
0.2
0.2
0.208271777455173
0.2
5
2.49261533772439
1.79020275485062
5
0.400326896312518
2.64047779848584
5
0.2
0.2
0.208271781821751
0.567682811644745
0.2
0.2
0.2
0.2
0.2
0.2
0.2
5
0.2
5
1.78418847397661
0.2
5
4.53404514417399
0.2
0.2
0.2
0.2
0.2
5
0.2
2.2069686423999
5
5
0.2
0.2
0.2
0.2
0.2
1.58469686717234
0.2
5
5
2.79709799321832
0.2
0.2
3.70249515427049
1.29741201945624
